text,label
damlamasalseraHangi hollywood yıldızı böyle 🤔,0
ulkucan.03 Bence son derece sıradan bir tip keşfedilememiş nice güzel kızlarımız var,0
shalaw__west bu kadın uzaya bile gitse güzelleşmez zorla olmaz Vallahi,0
sel2523@ezozgen hahaha ne güzel yazmışsın üçüncü olanın hakki yendi o birinci olmalıydı bu çirkin kesinlikle torpille estetikle de bir şeye benzememiş itici böyle kara kuruları seçiyorlar sonra neden melek olamıyoruz ego tavan yapmış 😉,0
nursentokgoz38 Birine benzemiş çıkartamadım,0
ozlem__belinay@suzi_serenay aynen o dudaklarda yıllar içinde dolgunlaşmış zaten,0
güvenmedya0Uygun fiyata %99 Türk 1 aylık tüm gönderiler otomatik like ve takipçi sıkıntısız isterseniz paket fiyatlarını atabilirim(beğeni=keşfet düşme ,0
semra_polat_5066 Bu güzelse biz neyiz 😂,0
Kaptan artık bırak be kaleyi,0
basakdevrimtunc vay be Bircan helal sana @bircanbalii,0
ezozgen@aslidoguluad sen benim tipimle alay edince de Allah görüyor değil mi sevgili dini bütün kimseye laf demeyen seviyeli mümine bacım,0
alyacndnoglu nasıl da masum rolü yapıyor yalancı insan bu daha başlangıç pişman olacaksın yaptıklarına,0
nidagrammm@esroush ha bu nedir?,0
Eleştirilere kulak asmayın sakin..Bjk ye güzel futbolla güzel bir sonuç alacaksınız..eminim,0
hakunaa_matadaa Tolga hapisten mi çıkıyor nedir,0
nurtengulerkalyoncu Serap Ezgi'ye benzettim birden....,0
oncumansur Utanmadan bir de kadının adını anıyorsun. Arkadaş Bu ne yüzsüzlüktür.,0
erkan.g.g@ddeniz.phlvn kaynak önemli tabi xşksşwnspxlwğwn,0
betul.tutkun7@hanife.cagdas 🤣🤣,0
feride_zybk Offf çek git bebeğim uzaklara bavulunu topla bebeğim çek git bu şarkı aklıma geldi ya ne saçmaydı,0
baharakcaoglu@balkanincisi canım Benim Baktım Sonra dan Fake Hesapmış istediği  gibi Yazsın Sıkıntı Yok teşekkür ederim Düşüncelerin için ❤❤,0
mr.0smanov @damlademir34 aynen ya 😒,0
ylmzduruuu#ahmetkuralıtelevizyondagörmekistemiyoruz!,0
mehtap_tsci @muzeyyen_bulbul haklısın ablacım😂,0
tiktok.tTürkiye🎦 ➡ SAYFAMIZA DAVETLİSİNİZ ⬅🎥👑,0
mayyamantigozleme@flyacn 😂😂😂😂😂😂😂😂jajaha alemsinnnn,0
sadecehayal_etmek estetikli hâlini beğendiniz mi ki,0
nurcan.ates61Adi bile baby shower yani bize ait birşey değil.,0
ADAMSİN KAPTAN FENER DUSMANLARİNA HADDİNİ BİLDİRDİN SEN SAHA İCİNİ HALLET SAHA DİSİ BİZDE ALLAHİN İZNİYLE ????????,0
xxbetul00kk@merveycel07 ben bunu yapak istedim ve yaptım bu konuda özgürüm,0
capon.baligi vücudunu çok orantısız gösteren garip bir model,0
of61of Ya nasıl 46 adam en az 65 gibi,0
omre.bedellim❤️❤️❤️ Ahmet güzel yürekli insan şöyle düşün 🤔🤔🤔🤔🤔🤔🤔🤔🤔🤔Biri bu KARA dedi diye O KARA olmaz 🧿🧿🧿 sen yüreğini ferah tut 😕Sıla da bir anlık kızgınlıkla yaptı beklide bunu 😔Kul bilmecede yaradan görür hiç kimse kınadınız yaşamadan gitmeyecek Seni de bu duruma düşürenler elbet o duruma düşecek Bir Kadın olarak bu benim naçizane fikrim bu senin bu duruma sokan insanda suçluluk hissetmeli herkesin sevdiğini biri karaladı diye kara olmaz 🙏🏻🙏🏻🙏🏻🙏🏻🙏🏻🙏🏻🙏🏻🙏🏻 @ ❤️❤️❤️❤️,0
fstedik Allah belanı versin Ahmet Kural‼️,0
sumeyye.uzeyir Kulakta ki ayrıntı 🤣,0
esra_tut Oy yazık 😊,0
selim0153 İstanbul Avrupa yakasında ikamet eden günlük part-time bayağın asistan arıyorum. Ücret günlük 500 TL ilgilenen iletişime geçebilir,0
dag.orhn@damlaahi kıskanan lar çatlasın o zaman sen boş ver,0
betul20122017 Soy adı gibi sert olmuş 🤣,0
Detayları ve nasıl yapacağını anlatacağım mesajlarınızı bekliyorum,0
"secilduzgoren Süreyya Yalçının tipine ayrı , yorumlara ayrı güldüm 😂😂😂😂😂",0
ezgi.cinar12 @cam_damacana_su  üf,0
guliza_gormus Sen daha iyilerine layıksın deseymiş,0
sngl.ates Hadi inandık sana 😤😤 Çekeceksin cezanı,0
artbuildgallery Kendi gibi insanları toplamış,0
kubraonder88 Kulağı emine'ye benzemiyor kızı bu kızı 😂😂😂😂,0
yazci_melike😂,0
fly4481@ezozgen koş koş acele et,0
yasminsalih08@puccito 😂😂😂😂,0
nejlacavas🤗👏,0
e_s_r_a_melis@neslihan_guman 😂😂😂,0
kabipara44@20192019b belli,0
aliyeva_leyla91 Tebrikler. Çok mutlu ol Bensu 😍😍😙😙,0
kadersozlugu🙌,0
ezgican_1994@emrekaya2951@yorum.ifsa 😂😂,0
oyaxozcelik Oy kuzum benim nede tatlı yiyor. @ajdapekkan muhteşem insan melek kadın 🐾🐾❤️❤️😍😍😍😍,0
gulayakcay83 😝😝😝😝😝😝,0
cemilecetiner Seçilir miydin bilmem ama gireceğin yarışta artık hiç bir şansın yok.,0
lailaklc Gözler Müge Anlıyı arar oldu .. 🙄,0
shahla__aa Bircan dedi ama,0
tugba_serkan_bhr Tabi ki yasemin🖤,0
gamzee1416@busemr2727 ne kadar ayıp yaptığınız yorum...gülmemiz mi gerekiyor?,0
sln.aksoyy Cansever'e benzemiş resmen 🤭,0
dlkertgrl Yerim seni ya bal surat❤️💜,0
ezgizf Fotolar hiç net değil @2.sayfaofficial,0
_nazongen_ Çayımı koydum yorum okumaya geldim 🍵,0
nurgldgs Yasemin,0
asizynp34@ezozgen kız ne güldüm sana,0
fatih_gulcekkooo emine,0
mavihuysus@arzumm2013 adam almamış he mi,0
nnkdry_ylmz Bence emine boynunda ki benler aynı yerde dikkatli bakınca anlayacaksınız,0
aydogmus.best Oha diyorum,0
qusstahhh82😂😂,0
esra.hokbaz Bu bal gibi Emine😄,0
Bu aşk hiç bitmez kiii?????????????? adamın dibi hem Fenerbahçe taraftarı hem kalecisi nasıl sevilmez????,0
yesimm_karagur Eski güzellerden sandım,0
gani.soylu@mrtdmrtss tam dayı sakin ol,0
esrabyrk39@ekazeyno ne hale geliyoruz çok merak ettim🤔🙄,0
gozismet hiç mi güzel yorum yazmaz bu insanlar ya ne kadar ayıp kadının her yerinden kültür saygı akıyor saça başa mı bakıyorsunuz bir de güzel yakışmış yazın. İnsanlık ölmüş. Çok yakışmış canım benim ben yıllardır kısa saç kullanırım .size de çok yakışmış. İyi günlerde kullanın.,0
gani.soylu@sabenpnar orda dur bakalım ulan o adamlar biz yasayalım diye sokağa çıktılar sıla hanım dalga geçiyordu ya ne oldu kadın şiddeti ayrı olabilir ama 256 s e h i d i de umursamazlıktan gelmeyin sıla dan daha önemli şeyler var hanımefendi,0
moonstarofficiall@drn.sema O KADAR DOĞRU BİR YORUM Kİ.. HELAL OLSUN!,0
nuray.organizasyon@ctnnhll senin gibi güzel ve özel bir Anneye de ❤️güzel bir parti yakışırdı 🤗😘,0
krpckgulsah Adam aşırı zayıflamış🙈duvaksız düğün olurum bunlar da bir garip😬😬😬,0
karad4ut@htcdnmz23 tatlın yesin seni 😂,0
Kaptan Adamsın Adam ????,0
inaninmucizelere@hilal1244 yanlış düşünüyorsun o zaman baytarlar ve veterinerler hepsi hayvanlar yüzünden hastalansın ve ölsün böyle bir şey yok tabii ki sizin görüşünüze de saygı duyuyorum fakat abartıyorsunuz en fazla çatal çöpe atılır gider biz toplum olarak nasıl düzeleceğiz asıl beni korkutan bu,0
gulcan.tumen@nazli_rasim_sekergumus hahahahah 😂😂😂 bısekine Nazo,0
emre_yudum_sim boynunda 2 tane ben var dikkat ederseniz iki resimde de var benler👏👏👏,0
hulya.boran.62_24 Ne kadar yuva yıkıcı var hep orda,0
elifefe54@buket24ergun çok fenasınız var ya ama çok doğru 😂😂😂👍👍,0
aysel_pyrz Harika bir insansınız,0
se_mi_ra_misss Kızlar @almiradesignonlinesayfasında kimonolarımız 35₺ özel dikim içliklerimiz siyah ve beyaz renkleri ile 20₺ sizlerleyiz özel dikiyor elbise takımlarımızı da siz değerli takipçilerimize sunuyoruz ❤️,0
hulya_aslan_altuntas..,0
seval.m34 Serap ezgiye benzettim 👀,0
uugurozer@gulcayz çok anlamlı yorum anlayana 👏👏👏,0
se_mi_ra_misss Kızlar @almiradesignonlinesayfasında kimonolarımız 35₺ içliklerimiz siyah ve beyaz renkleri ile 20₺ sayfamızda hadi buyurun 🌸,0
emine_emrah_demirci@emine_dg_78 Google amcaya mı sordunuz ne yaptınız sanatçıların arasında ki yaş farkını? bayağığı azim etmişsiniz tebrikler 😄😄,0
ausolmaz@neslihan_guman 😂😂😂,0
ikeaurunleri_34 İkeanın birbirinden güzel ürünleri için hemen bizimle iletişime geçip sipariş verebilirsiniz 📲🤗🎀tüm türkiye ye kargo📦🛍,0
zyvuoouvyz Ablacim bir parçalayıver yiyemiyor ki hayvan :D,0
fatmafatma0671@aylin____m_ aynen maalesef,0
deniz.sarolu Zenginlik hiç iyi bir şey değilmiş 🤦🏻‍♀️,0
gul_çağlayann P,0
zero42miran@neclatekinn__ ahahhahahahhaha yeminle çok doğru 😁😁😁,0
hulya_yıldırim71👏,0
seda_akgzl Güzel,0
twocebello Bircan haklı çıktı vallahi.. @bircanbalii dediğine göre gulbito yeni sevgili yaptı 😂😂 o da çıkar haftaya,0
trendbutika.giyim Altını beğenmedim ve koldaki apliklerin dokum boyu çok uzun olmuş. Allah mutlu etsin tabi,0
tuanayıldırim4 Hayır,0
rosegulumse @cam_damacana_su 😂😂😂🤣 gece gece koptum🤣🤣🤣,0
bkrsrffe@afteranother 😂😂😂👍,0
_busratopcu Kulak aynı ama siz bilirsiniz ,0
nurcullu Emine bence boğazında ki benler bile aynı :D,0
elif_saka20 Hande açar dışında bütün gıcık kadınlar orda,0
ysilq Fotodaki Emine boynunda ki benler aynı!!!!..,0
maviss.58 @thebigdog3434 🤣🤣👍,0
amore86_continie Adam kızı gibi seviyor demek ki,0
talisca____Sılaya kurban ol @silagencoglu ❤️❤️❤️,0
elif_kavinali@güzellik_hemsiresi diğer söylediklerini bilemem ama kesinlikle cesaretli 😌,0
harunbasal1@oykuserter gitmiş yerine kınalı yapıncak gelmiş çok kötü hangi kafada yaptın acaba 🤔,0
esmeribicimSeymayi kum saatine cevirmişler😂😂,0
"nazifeakb Sözü bari doğru söyleyeydin 😂😂 ""haksızlık yapmak haksızlığa uğramaktan daha acıdır..2.Nıhat Doğan vakasısın ne yazık ki..",0
"aslhan_ksack@bernazurnaci yani kaç yaşına gelmişsin bir aşk yaşıyorsun , fotoğrafı koyma eğer sileceksen , aşık olma eğer arkasında durmayacaksan. Aman olan dünya tatlısı Mustafama oldu",0
damladan Bence emina. Çünkü boynundaki 2 tane beni aynı.,0
samira707634😲😲😲😨😨😨😭😭😭,0
kaatreimatemmm@balyanaklaryhma öyle ana altından bir şey çıkıyor maalesef,0
mrlcvz Nasıl be nerden buluyorsunuz alemsiniz 😂🤣😂,0
esin1974@flyacn o vakit harika olmuş diyelim haha,0
nclkzgn24@bircanbalii haklıydınız!!!!🙄,0
csr.unlu_bry Yazık mustafadan sonra bu adam paranın gözünü seveyim,0
littlestarkidsbabyİthal Bebek çocuk giyim ⭐️,0
xyz.dgr  Haklı bir yorum ben de sağlam bir hayvan severim lokantada bende çok verdim yemeğimden ama bu şekilde değil bu davranış hoş değil eliyle besleyebilir abartmanın alemi Yok.,0
nuris110 Gitmeyince ayrılir Tabii kiii,0
sevilaypakyardım O haliyle güzellik yarışmasını kazanmadı mı olay bitmiştir bence @cakobel79 her zaman güzelmiş demek ki 😊,0
sinem.in.wonderland@puccitohahahahahha 😂,0
berivanpmr @ryhn_produktion tuhaflık mı??Ya bir sus adam hangi emrahı sorduğunu biliyor zaten ya aynı cins insanlarsınız bilir bilmezler,0
meliha00 Çok kötü 🙈,0
meltemirasu 3 gün sürdü. üzüntüsü ne zor günü,0
baltinsoy1Aman bırakın bunları hep aynı amipte milli takımımız dünya ikincisi oldu tebrikler,0
yusuffbagcii@esrakarli_izm iyi akşamlar,0
sonne_shine@sedayagiz2017 😂😂😂😂,0
ozdentuba76AAA Tabii ki FOTOĞRAFTAKİ EMİNA,0
"Hiçbir masraf, ücret yok!!! denemekten Bir şey kaybetmezsiniz bu fırsattan yararlanmak için lütfen benimle özelden iletişime geçin👏👏iletişim için:05374008826",0
leylinallarda Beter,0
fromrossee💚,0
"cakmakoca@ferhat_0666 👍 👍bedelli askerliğe hayır!! büyük haksızlık ülkesinde yaşayan her er olan erkek herkes gibi bu görevini tam olarak yerine getirmeli!!!!! yetimin,fakırın,parası olmayanın canı patlıcan! maddi gücü olanlarınki can mı?oluyorr",0
gyilmaz37😊😊😊,0
boosdesignn En güzel epoksi kolyeler için sayfamıza davetlisiniz @boosdesignn 🙌@boosdesignn 🙏@boosdesignn 👍,0
nerymin2 🤣🤣🤣🤣,0
dearmeykeGülben Ergen için av sezonu başladı. Vira bismillah 🛰,0
squidink02Herkes ayıbı kendine diyerek sanki karşındaki şiddeti hak etmiş mi zannediyorsun? Ne olursa olsun adamsan bilirsin ki şiddetin sebebi açıklaması olamaz. Tahrik indirimi mi bekliyorsun?,0
s_mirac_kurt@drn.sema 👍👍👍👍👍👍👍👍,0
Kaptan ????,0
funda_isik_golge@goncaderin124 😂😂😂,0
"sheisays Bütün yapmacıklar toplandık,toplandık,toplandık...Sorduk neden yıprandık,yııprandık,yıprandık.",0
salonsbayağınkuaforu Rabbim akıl versin biz ağrıyan normal dişimizi yaptıramıyoruz parasızlıktan millette ne para var,0
yilmaz_omer14@esrabyrk39 Bence ön yargılı olma gözünle görmedim kulağınla duymadın kulaktan doğma bilgilerle bu haklı bu haksız deme bence,0
mercanhamedani @afteranother ha a ha hah🤣,0
ayse.akinci2606 Çok hoş olmuş ❣️,0
bedelogluzulkadeKi,0
nr.plt16@sesginyesim düşmanına savaşırsan şehit olursun orda herkes savaşan herkes şehit illa farklı bir ülke olması gerekmiyor yani içimizde ne kadar hain var bence sen biraz bu durumu iki araştır,0
cevatdavulcu 🇹🇷🇹🇷,0
ozyrkflz😍😍😍👏👏👏👏,0
gumus.uz Küpeler bile aynı,0
semagmc Yok daha neler,0
leylauggur Şahane bayıldım👌👌,0
tugbayurtseventuzer Ben bir bayan olarak böyle bir şeyi anlamıyorum ya çok çelişkili söylemler var sıla hanım 45 dakika darp edildim diyor anlamadığım noktada burada 45 dakika erkek tarafından darp edilen bir bayan otomatik olarak hastanelik olmalı Tabii kii kadına şiddete karşıyım ve evliyim sonuna kadar da şiddeti onaylamıyorum ama Ahmet kural bence çok büyük bir oyuna geldi diye düşünüyorum sıla hanıma inanıyorum ve şöyle bir şey de söylemek istiyorum olay anında bulunmadım şahit olmadım benim düşüncem bu sıla hanımın Ahmet kurala bir oyunu bence,0
Ellemeyin Volkan'ıma Aziz Yıldırım'la beraber 5 10 sene daha kalırlar inç ????????????????????????????,0
gulnar_g.g.g Ne bu ya off gülmese bu ne olacak,0
bay.nilufer Göz rengi bile değişmiş sözde 🤣🤣,0
gultenersunayalkışlayan neyi alkışlıyor acaba...,0
"bubblecoladaa  Bence artık MISS ESTETIK adı altında yapılmalı yarışma, doğal güzellik mi kaldı allahınızı severseniz ve eski burunla o özgüven vallaha alkışı hak ediyor👏😂😂😂",0
koctino Gelin güzel gelinlik çok mühim değil ama; etek kısmın açılmaya başladığı nokta biraz daha yukarıda olmalıymış bence!!!böyle göz önünde olan kişilere dikilen gelinlikler daha dikkatle tasarlanmalı,0
elvn06🤮,0
Gerçek FENERBAHCELİİ böyle oluyor işte BUNU YAPMAYA YUREK İSTER FETODA öyle OYUNCU NE GEZERR??????,0
farmasii.34 💕 SAYFAMDAN ÜYE OL SİPARİŞ VER,0
mr.sinare Sahiplenmenin haşin dışa vurumu 😄😄,0
cunyterl@mert____ulusoy abi ne yazmışsın be bre,0
aynurozat Bence bir sinema dan teklif geldi bu tipe bürünmesi için umarım kısa sürelidir rol gereği yani lütfen saygılı olunuz 😄😄😄,0
nejla_0835@emineademsahin hiç sormayın rabbim fırsat vermesin bu vatani rabbim korusun hainlerin şehrinden,0
songul_ucan_68 Ne olursa olsun çıkarması hiç hoş olmamış yakıştıramadım 😕,0
10.000 Takipçi 50 ₺,0
dag.orhn@damlaahi onlar anlamaz damla nefesini tüketme boş ver tok açın halini ne bilir,0
emine_rohat Askerden yeni gelmiş bir murat biz,0
tulinmik Çok güzel olmuş😳😳,0
buket24ergun Şu matematik zekanız beni hayran bırakıyor.46dan 25 çıkınca 19 bulan zeka.Adamın yaşı 45 ve kız 26 yaşında 19 u Oradan mı hatırladınız dedikoducu kızlar,0
zelizyildiz@burakgulesce1686 😁,0
zeynephizirr@aydan_byrk bakayım dedim be dedikodular var😂😂😂,0
muzeyyenengin1@drn.sema burada iki insanın rızası sevgisi aşkı var çünkü o yüzden bizde bunu çağdaşlıkla karşılıyoruzdur belki?,0
sibel.yyamac Hiç yakışmamış bence,0
Ka,0
meryemkartal4806🤢🤮,0
aysun.62@lesya_melek gerçekten mi,0
yasin.88.ya Dudaklarına ne demeli egosu tavan 😒😒,0
reyhantoprak_ Gelin güzel olunca gelinlik gölgede kalır 👏,0
gulsahgurur bu kadar güzel sözler söylediğin kadını bıraktığına göre anormallik sizde mi ?,0
gf_mila @oksuzgulmezsebnem 😂😂😂,0
primova_ayshen92 Boynunda ki benler Emine'yi gösteriyor,0
eknnylcin Hayır,0
meryemsafak53😂😂😂,0
elif_nur_2013 Baby shower nedir ya ya bunlar nasıl kilo almıyor hamilelikte ben bir şey yemeden 25 kilo almıştım şilte mi olmuyor bunlarda anlamış değilim,0
alevckrÖzrün kabahatinden büyük deyimi sanırım tam bu olay için 👏,0
mesut_betül Harika,0
balonfly Hahahahahahhahahaha hahahahahahahhahaha 😂😂😂😂😂😂😂😂😂😂😂😂,0
yyagizkorkmaz Whatsapp😂😂,0
ipekpekogluofficialŞeyma,0
rednosefrida Cihat Bey'e saygılar,0
nuray.turgut57Ben inan miyobum rapor almakta ne var ki herkes alıyor bu onu darp etti mi oluyor tam bir manasıyla Gerçekleri bilmiyoruz rabbim bilir kimseyi yargılayanayız Ahmet kural yanındayız millete eğlence çıktı,0
yelda_ts_61Orhan Gencebay en sevdiğim Rabbim şifanı versin inşallah 🙏 seni seviyorum 😘,0
zeynepppbilgin Koptum sabah sabah yorumlara gel 🤣🤣,0
maveramelek@elagram 👏🏻👏🏻👏🏻çok haklısın. Bunlar gibilerden de yıldım artık her yerdeler 😒,0
fethiyegol bıraksınlar bu işi neyi kapatıyorlar resmen emine,0
"busraayurtseven Benleri, küpeleri, kulağı her şeyi aynı Emine tabi ki 😂😂",0
kurtnuri61Arkandayız reis,0
fadimey.ozdemir😂😂,0
nilufersuicmez 👎🏻😒,0
ddmzr34 🤣🤣🤣🤣 ay ne zengin gülüyor,0
"kantchopin@ezozgen sizin için de insanlara karşı çok acımasız; kendi komplekslerini bu yorumlar ile hafifletmeye çalışıyor diyorlar , doğru mu?",0
busra.saka @ayferserbestt ya Ayfer öldürdün beni o 😀😀😀,0
meral_ilterr Yanliz yorumlar efsane,0
fatos1903bjk Kulak inceleyeceğim hiç aklıma gelmezdi 😂😂😂 kalp şekli bir ben mi görüyorum 😇,0
nur.muhammed.ahmed@sumeyrakirmacibulbul 😂😂,0
organik_ürünler_doğal📌sağlıklı ilaçsız gıdalar arıyorsan. 📌 geleceğini düşünüyorsan doğru adres. 📌 doğal koy ürünleri 100/100 güvenli alışveriş ❗️aileniz için çocuklarınız için,0
aslikaan1907@serkan_kalyoncuoglu3 bu kız isteyerek birlikte oluyorrsa tamamen haklısınız. Fakat adam bir şekilde onu bu ilişkiye mecbur bıraktıysa durumlar çok kötü.,0
 yasar7314 haha kardeş aziz Yıldırıma sahip çıkın,0
efemiraakan Daha da güzel👍,0
ezgi_reyhan Şiddete Tabii ki karsıyız ama 2 kadının ilişkisine de karsıyız harcadınız Ahmet'i,0
yelizz_karaca Biz terlik giyemiyoruz kadın topuklu ayakkabıyla 😂😁😁😁,0
berillgursoy haksızlığa uğrayan sıla haksız ve hadsiz sensin @ahmtkural ✊,0
berrnasarioglu Aşağıda yazdıklarım “algı anten” ayarlarınızı bozabilir. Dikkat!,0
merveyilmazz3 Geçmiş olsun,0
melekdeğerli Deli konuşuyor konuş deli  @tanemTürkeinan,0
solin.aratBence terapi görmelisin bu konuda Ahmet kural sıla sonuna kadar haklı affedilir Bir şey olmayabilir bu ama en azından bundan sonra ki hayatın için şiddetle olan meseleni çözmelisin 🍀,0
hilalclkksr89@drn.sema 👏👏çok doğru,0
tuubanergis@aleyna.acelya.elyesa Kim bilir Ahmet kurala nasıl bir psikolojik şiddet uyguladı...travma yasattı... bundan kimse bahsetmiyor,0
